restaurant_id,city,date,sales,temperature,rainfall,num_events,is_holiday,day_of_week,waste
16,Kolkata,2024-10-08,56776.76,25.8,12.3,0,0,Tuesday,60.14
24,Chennai,2024-06-26,74166.72,26.2,7.2,0,0,Wednesday,75.93
17,Kolkata,2024-02-10,51106.76,33.5,3.9,0,0,Saturday,49.13
8,Delhi,2024-06-28,60633.71,45.0,9.3,0,0,Friday,64.35
22,Chennai,2024-06-30,19870.14,26.5,13.1,0,0,Sunday,25.42
12,Bengaluru,2024-05-24,27060.09,33.9,12.5,0,0,Friday,27.72
24,Chennai,2024-03-03,81638.22,28.8,11.8,0,0,Sunday,84.53
7,Delhi,2024-08-24,25775.71,27.0,8.8,0,0,Saturday,28.37
20,Kolkata,2024-01-21,83645.94,28.0,4.6,1,0,Sunday,86.22
19,Kolkata,2024-11-14,75325.27,24.4,9.2,1,0,Thursday,74.26
2,Mumbai,2024-07-04,28941.74,28.1,50.1,0,0,Thursday,43.66
15,Bengaluru,2024-09-08,22441.35,31.3,14.0,0,0,Sunday,28.12
19,Kolkata,2024-10-24,67006.16,24.1,11.1,0,0,Thursday,68.71
21,Chennai,2024-08-05,21215.26,31.0,6.2,0,0,Monday,18.84
5,Mumbai,2024-05-27,35218.98,32.0,8.4,0,0,Monday,34.61
12,Bengaluru,2024-10-16,24492.88,31.2,4.7,0,0,Wednesday,27.91
15,Bengaluru,2024-09-02,16728.22,30.5,11.6,0,0,Monday,23.39
23,Chennai,2024-11-30,59100.83,25.1,7.2,0,0,Saturday,64.52
11,Bengaluru,2024-12-17,30095.84,27.2,4.1,0,0,Tuesday,28.51
2,Mumbai,2024-11-03,32100.43,23.0,13.9,0,0,Sunday,35.53
21,Chennai,2024-04-10,20827.11,28.0,9.9,0,0,Wednesday,22.94
11,Bengaluru,2024-12-08,36260.15,31.7,0.5,0,0,Sunday,36.45
6,Delhi,2024-06-23,81235.67,43.0,3.1,0,0,Sunday,78.38
25,Chennai,2024-01-21,49546.47,23.7,2.4,0,0,Sunday,51.07
11,Bengaluru,2024-05-26,31665.0,32.0,13.9,0,0,Sunday,35.9
14,Bengaluru,2024-08-22,53632.1,29.0,13.4,0,0,Thursday,57.42
14,Bengaluru,2024-03-04,59418.01,26.8,3.7,0,0,Monday,60.16
2,Mumbai,2024-08-27,28193.6,27.4,17.2,0,0,Tuesday,37.11
25,Chennai,2024-02-09,37749.68,32.0,8.3,0,0,Friday,38.94
14,Bengaluru,2024-10-28,53976.46,29.7,2.8,0,0,Monday,53.97
17,Kolkata,2024-04-11,44765.91,22.3,7.6,0,0,Thursday,48.25
5,Mumbai,2024-01-05,32664.25,32.8,13.6,0,0,Friday,34.35
21,Chennai,2024-05-20,19427.79,26.6,4.0,0,0,Monday,19.42
6,Delhi,2024-06-01,91217.24,44.3,1.0,0,0,Saturday,90.26
14,Bengaluru,2024-06-20,60372.41,22.3,0.3,0,0,Thursday,60.18
3,Mumbai,2024-06-07,52367.84,25.9,61.4,0,0,Friday,72.43
12,Bengaluru,2024-04-24,23082.67,24.6,8.7,0,0,Wednesday,26.93
17,Kolkata,2024-12-28,52293.7,23.7,2.9,0,0,Saturday,52.63
3,Mumbai,2024-04-21,60523.72,32.3,8.3,0,0,Sunday,63.78
6,Delhi,2024-11-21,77599.99,22.2,1.4,0,0,Thursday,76.79
19,Kolkata,2024-04-28,84054.52,28.2,9.8,0,0,Sunday,86.17
25,Chennai,2024-06-06,37888.8,22.5,2.9,0,0,Thursday,42.44
6,Delhi,2024-09-04,69375.52,32.4,0.3,0,0,Wednesday,71.87
16,Kolkata,2024-09-20,56353.0,31.5,0.8,0,0,Friday,53.88
15,Bengaluru,2024-02-01,16986.61,31.4,2.1,0,0,Thursday,17.59
16,Kolkata,2024-05-29,50681.26,33.7,8.7,0,0,Wednesday,53.75
10,Delhi,2024-08-14,57110.6,25.5,4.8,0,0,Wednesday,59.56
14,Bengaluru,2024-03-17,60018.57,23.0,3.7,0,0,Sunday,57.31
8,Delhi,2024-08-25,76627.02,24.8,7.8,0,0,Sunday,79.57
23,Chennai,2024-02-22,52679.86,32.3,12.1,0,0,Thursday,54.0
2,Mumbai,2024-08-06,31222.37,27.5,78.8,0,0,Tuesday,55.23
9,Delhi,2024-12-06,76384.89,32.1,12.7,0,0,Friday,80.66
25,Chennai,2024-10-22,43007.18,33.4,2.1,0,0,Tuesday,40.27
4,Mumbai,2024-06-11,33728.5,26.6,73.5,0,0,Tuesday,56.9
16,Kolkata,2024-04-17,48643.04,29.4,10.6,0,0,Wednesday,51.27
17,Kolkata,2024-02-17,46013.7,32.4,14.8,0,0,Saturday,52.57
23,Chennai,2024-07-07,64987.88,27.5,7.7,0,0,Sunday,67.72
22,Chennai,2024-05-26,18386.1,28.2,5.6,0,0,Sunday,21.35
18,Kolkata,2024-08-27,23972.48,28.2,11.5,1,0,Tuesday,23.38
22,Chennai,2024-09-01,19036.27,29.4,1.3,0,0,Sunday,20.64
13,Bengaluru,2024-08-14,47399.97,30.5,11.6,0,0,Wednesday,50.85
15,Bengaluru,2024-05-28,18670.56,23.5,14.5,0,0,Tuesday,20.62
11,Bengaluru,2024-08-15,35300.58,27.6,4.1,1,1,Thursday,34.71
21,Chennai,2024-10-04,20085.74,25.5,7.1,0,0,Friday,20.11
25,Chennai,2024-07-07,41586.05,26.5,6.1,0,0,Sunday,42.1
7,Delhi,2024-12-20,22603.27,27.3,8.4,1,0,Friday,20.45
11,Bengaluru,2024-05-03,30774.97,24.8,6.4,0,0,Friday,30.35
22,Chennai,2024-06-24,18613.62,25.1,9.7,1,0,Monday,20.32
9,Delhi,2024-11-19,68644.34,32.8,12.6,0,0,Tuesday,73.02
1,Mumbai,2024-12-10,27593.04,31.2,4.5,1,0,Tuesday,26.5
6,Delhi,2024-12-21,101715.55,23.4,0.7,1,0,Saturday,103.49
21,Chennai,2024-10-30,18881.92,25.2,4.6,0,0,Wednesday,18.8
20,Kolkata,2024-10-20,71373.12,31.5,3.9,0,0,Sunday,72.57
16,Kolkata,2024-12-17,50218.61,27.1,11.9,0,0,Tuesday,51.4
12,Bengaluru,2024-01-30,23054.51,24.0,2.2,0,0,Tuesday,24.13
25,Chennai,2024-03-05,47245.66,25.0,4.1,1,0,Tuesday,45.98
3,Mumbai,2024-05-19,59761.52,30.6,5.7,0,0,Sunday,59.87
25,Chennai,2024-08-21,46535.8,30.4,9.6,1,0,Wednesday,46.45
22,Chennai,2024-05-25,20130.4,26.0,7.2,0,0,Saturday,23.78
14,Bengaluru,2024-09-14,59877.23,29.2,2.8,0,0,Saturday,59.69
21,Chennai,2024-01-27,25713.04,27.7,11.4,0,0,Saturday,27.49
1,Mumbai,2024-03-31,23564.18,27.8,14.5,0,0,Sunday,28.11
24,Chennai,2024-11-06,71994.45,31.5,11.6,0,0,Wednesday,76.3
15,Bengaluru,2024-07-22,19646.87,24.1,1.5,0,0,Monday,20.53
18,Kolkata,2024-02-14,20617.36,29.2,1.0,0,0,Wednesday,21.06
12,Bengaluru,2024-03-19,26117.47,34.0,2.7,0,0,Tuesday,26.8
12,Bengaluru,2024-07-10,25957.87,22.4,14.6,0,0,Wednesday,29.37
18,Kolkata,2024-11-21,18864.81,24.4,2.1,0,0,Thursday,17.86
24,Chennai,2024-10-24,77328.42,33.4,12.3,0,0,Thursday,82.15
6,Delhi,2024-10-14,77566.1,23.2,2.6,0,0,Monday,76.36
9,Delhi,2024-01-10,77725.87,24.9,7.9,0,0,Wednesday,79.64
20,Kolkata,2024-06-18,63976.26,27.4,9.1,0,0,Tuesday,66.62
21,Chennai,2024-12-31,21741.92,28.6,1.1,0,0,Tuesday,23.88
8,Delhi,2024-10-01,63917.15,31.2,8.9,0,0,Tuesday,70.4
9,Delhi,2024-06-17,97583.38,39.3,7.6,1,0,Monday,100.45
16,Kolkata,2024-10-12,55760.87,31.0,0.0,0,0,Saturday,53.16
15,Bengaluru,2024-03-19,20014.41,33.3,11.5,0,0,Tuesday,23.76
3,Mumbai,2024-08-03,79753.15,27.1,73.7,1,0,Saturday,98.98
8,Delhi,2024-12-29,80240.34,29.9,0.9,0,0,Sunday,81.01
24,Chennai,2024-06-23,102998.09,24.1,1.0,1,0,Sunday,105.67
9,Delhi,2024-10-13,91005.24,32.2,6.4,0,0,Sunday,94.4
13,Bengaluru,2024-05-21,55635.71,29.4,6.3,0,0,Tuesday,55.77
16,Kolkata,2024-03-14,58834.25,32.0,7.3,1,0,Thursday,61.02
3,Mumbai,2024-05-31,59474.62,30.9,9.7,0,0,Friday,64.47
13,Bengaluru,2024-06-18,56567.62,27.1,6.8,0,0,Tuesday,62.05
16,Kolkata,2024-12-16,51891.11,33.8,6.9,0,0,Monday,54.68
14,Bengaluru,2024-12-20,56984.72,29.9,3.8,0,0,Friday,58.04
16,Kolkata,2024-12-23,46617.59,26.0,8.0,0,0,Monday,47.03
11,Bengaluru,2024-12-30,32772.37,31.8,7.5,1,0,Monday,32.17
2,Mumbai,2024-09-18,33101.56,25.9,69.1,0,0,Wednesday,53.58
4,Mumbai,2024-12-24,33481.46,29.2,14.5,0,0,Tuesday,39.34
24,Chennai,2024-11-22,66424.75,32.6,14.8,0,0,Friday,74.97
21,Chennai,2024-06-02,22190.76,29.7,7.1,0,0,Sunday,26.87
19,Kolkata,2024-06-24,67517.09,32.6,8.1,0,0,Monday,73.28
20,Kolkata,2024-04-19,61680.05,22.2,0.4,0,0,Friday,62.03
20,Kolkata,2024-07-02,72005.7,32.0,14.8,0,0,Tuesday,75.22
19,Kolkata,2024-06-06,87814.33,22.6,4.2,1,0,Thursday,85.73
24,Chennai,2024-12-23,74572.67,26.1,8.1,0,0,Monday,74.25
20,Kolkata,2024-10-25,59636.43,29.5,1.2,0,0,Friday,62.11
20,Kolkata,2024-05-31,61080.42,28.4,1.1,0,0,Friday,60.64
7,Delhi,2024-08-07,20139.13,22.7,9.2,0,0,Wednesday,23.44
16,Kolkata,2024-10-31,65918.22,25.8,6.7,1,0,Thursday,65.86
21,Chennai,2024-12-18,22188.64,30.8,6.7,0,0,Wednesday,24.87
20,Kolkata,2024-09-23,62662.04,28.3,3.8,0,0,Monday,66.02
24,Chennai,2024-07-11,72437.84,27.5,4.7,0,0,Thursday,72.93
19,Kolkata,2024-07-31,67878.34,28.7,5.7,0,0,Wednesday,67.69
19,Kolkata,2024-11-07,72388.21,26.2,14.1,0,0,Thursday,73.67
8,Delhi,2024-12-03,64659.15,23.2,4.5,0,0,Tuesday,66.58
2,Mumbai,2024-03-08,31883.98,32.9,5.3,0,0,Friday,34.91
7,Delhi,2024-07-21,25565.55,30.0,9.8,0,0,Sunday,28.92
7,Delhi,2024-01-14,23985.39,22.8,5.5,0,0,Sunday,25.63
5,Mumbai,2024-09-03,46006.82,32.0,69.9,1,0,Tuesday,67.69
10,Delhi,2024-02-29,58680.87,29.1,12.6,0,0,Thursday,62.62
24,Chennai,2024-07-15,73901.48,30.8,4.1,0,0,Monday,75.11
13,Bengaluru,2024-04-29,56529.69,33.5,4.8,0,0,Monday,60.09
1,Mumbai,2024-04-14,25591.2,31.6,13.9,0,0,Sunday,29.44
17,Kolkata,2024-11-18,44940.15,29.1,8.0,0,0,Monday,50.52
4,Mumbai,2024-03-29,28616.89,29.9,1.8,0,0,Friday,27.19
16,Kolkata,2024-10-06,56672.07,24.2,3.3,0,0,Sunday,54.42
9,Delhi,2024-09-13,72051.41,32.0,2.4,0,0,Friday,71.21
25,Chennai,2024-07-05,43217.41,23.5,14.6,0,0,Friday,46.82
14,Bengaluru,2024-08-13,49946.24,33.3,8.8,0,0,Tuesday,52.29
20,Kolkata,2024-11-24,76850.71,23.1,9.9,0,0,Sunday,83.75
22,Chennai,2024-01-13,18009.15,23.2,14.1,0,0,Saturday,23.13
25,Chennai,2024-09-19,47403.52,25.6,7.0,1,0,Thursday,50.56
1,Mumbai,2024-05-31,20592.02,24.6,5.2,0,0,Friday,22.84
14,Bengaluru,2024-08-07,50397.56,31.2,12.8,0,0,Wednesday,54.47
9,Delhi,2024-12-20,78948.03,29.7,11.4,0,0,Friday,78.06
18,Kolkata,2024-05-18,21534.07,28.1,11.2,0,0,Saturday,26.69
23,Chennai,2024-10-17,52306.38,25.3,4.2,0,0,Thursday,58.73
3,Mumbai,2024-07-02,50272.76,27.3,17.6,0,0,Tuesday,56.11
4,Mumbai,2024-07-26,32839.3,30.7,13.2,0,0,Friday,35.0
13,Bengaluru,2024-05-16,56067.65,28.5,7.5,0,0,Thursday,58.21
9,Delhi,2024-05-01,82344.79,44.4,0.5,0,0,Wednesday,84.89
13,Bengaluru,2024-07-28,55904.74,28.1,13.4,0,0,Sunday,61.8
21,Chennai,2024-06-03,20680.96,31.3,8.8,0,0,Monday,23.13
24,Chennai,2024-10-19,76434.49,28.3,10.7,0,0,Saturday,79.42
21,Chennai,2024-07-24,19056.64,30.8,3.1,0,0,Wednesday,18.41
22,Chennai,2024-11-13,16720.83,29.1,2.8,0,0,Wednesday,18.99
14,Bengaluru,2024-01-06,65293.22,30.9,10.0,0,0,Saturday,69.06
10,Delhi,2024-10-15,64352.27,29.4,6.6,0,0,Tuesday,70.17
19,Kolkata,2024-04-02,63611.55,32.9,14.0,0,0,Tuesday,67.18
8,Delhi,2024-08-22,69921.64,23.5,8.0,0,0,Thursday,73.47
8,Delhi,2024-05-19,69836.23,35.2,0.1,0,0,Sunday,72.05
4,Mumbai,2024-10-27,36115.51,29.8,10.4,0,0,Sunday,41.64
7,Delhi,2024-11-19,20808.25,28.5,14.6,0,0,Tuesday,23.49
10,Delhi,2024-03-05,61356.84,24.0,11.4,0,0,Tuesday,65.69
17,Kolkata,2024-01-10,43093.67,22.3,11.4,0,0,Wednesday,45.31
1,Mumbai,2024-07-02,21038.27,25.8,21.8,0,0,Tuesday,28.54
12,Bengaluru,2024-06-12,24048.03,22.9,1.1,0,0,Wednesday,24.25
2,Mumbai,2024-01-01,33526.05,29.7,1.7,0,0,Monday,34.48
13,Bengaluru,2024-06-21,54560.06,29.1,10.0,0,0,Friday,59.14
19,Kolkata,2024-05-25,85158.6,23.2,3.5,0,0,Saturday,84.85
14,Bengaluru,2024-12-27,57056.05,33.5,0.7,0,0,Friday,58.9
18,Kolkata,2024-03-23,28025.01,26.7,13.8,1,0,Saturday,26.77
7,Delhi,2024-08-09,19764.21,32.8,3.2,0,0,Friday,21.41
16,Kolkata,2024-09-08,56694.51,29.7,5.7,0,0,Sunday,56.42
2,Mumbai,2024-04-15,35863.91,30.5,3.1,1,0,Monday,30.69
3,Mumbai,2024-08-23,59528.96,26.1,39.4,0,0,Friday,74.95
19,Kolkata,2024-06-14,79180.35,25.1,13.2,1,0,Friday,82.37
22,Chennai,2024-06-04,17319.15,25.7,2.8,0,0,Tuesday,17.26
8,Delhi,2024-04-04,72777.89,29.8,0.8,0,0,Thursday,70.83
11,Bengaluru,2024-08-07,27978.06,25.4,1.0,0,0,Wednesday,27.89
20,Kolkata,2024-11-27,70292.95,25.4,5.9,0,0,Wednesday,69.95
1,Mumbai,2024-07-28,23142.01,27.8,17.7,0,0,Sunday,36.16
6,Delhi,2024-05-11,99521.99,41.9,7.1,1,0,Saturday,100.72
3,Mumbai,2024-06-13,58598.21,28.0,74.7,0,0,Thursday,80.67
21,Chennai,2024-12-16,20673.16,27.0,8.5,0,0,Monday,24.72
21,Chennai,2024-12-15,25621.48,32.0,11.7,0,0,Sunday,29.05
17,Kolkata,2024-11-16,47755.57,33.5,6.7,0,0,Saturday,49.45
19,Kolkata,2024-06-29,98034.64,33.8,3.1,1,0,Saturday,100.77
5,Mumbai,2024-11-05,32963.59,30.1,10.8,0,0,Tuesday,36.59
17,Kolkata,2024-12-17,42728.43,27.2,0.5,0,0,Tuesday,43.14
7,Delhi,2024-04-13,24106.45,31.2,0.7,0,0,Saturday,21.31
4,Mumbai,2024-04-21,37160.98,31.1,7.3,0,0,Sunday,42.85
23,Chennai,2024-12-12,57444.3,32.4,11.6,0,0,Thursday,62.28
16,Kolkata,2024-09-14,53857.83,26.9,13.0,0,0,Saturday,58.16
25,Chennai,2024-12-06,39373.76,33.2,6.5,0,0,Friday,42.53
4,Mumbai,2024-06-21,31621.47,26.5,61.7,0,0,Friday,52.31
4,Mumbai,2024-06-02,35736.97,29.6,18.5,0,0,Sunday,42.95
9,Delhi,2024-09-05,69560.14,29.6,13.0,0,0,Thursday,70.53
14,Bengaluru,2024-06-11,66290.52,33.6,1.9,1,0,Tuesday,68.69
18,Kolkata,2024-08-02,20664.93,29.7,14.4,0,0,Friday,22.29
13,Bengaluru,2024-09-22,62374.48,29.7,13.1,0,0,Sunday,64.42
22,Chennai,2024-10-22,15645.43,31.8,13.5,0,0,Tuesday,18.69
4,Mumbai,2024-07-13,33006.99,30.4,23.2,0,0,Saturday,39.95
17,Kolkata,2024-08-16,41630.98,27.6,10.7,0,0,Friday,44.65
15,Bengaluru,2024-10-25,18884.12,26.9,14.7,0,0,Friday,25.15
10,Delhi,2024-03-17,72383.85,31.4,2.9,0,0,Sunday,73.1
15,Bengaluru,2024-07-27,21276.75,25.0,4.4,0,0,Saturday,23.11
9,Delhi,2024-12-27,71918.06,24.5,10.4,0,0,Friday,74.46
24,Chennai,2024-07-10,69180.5,31.2,10.3,0,0,Wednesday,70.73
10,Delhi,2024-12-23,66163.16,26.2,2.4,0,0,Monday,67.98
10,Delhi,2024-01-22,60467.91,27.6,4.4,0,0,Monday,62.62
12,Bengaluru,2024-06-28,26755.38,32.7,10.5,0,0,Friday,28.65
1,Mumbai,2024-10-19,22142.5,25.1,10.2,0,0,Saturday,24.02
18,Kolkata,2024-03-31,25536.9,26.1,13.2,0,0,Sunday,27.02
13,Bengaluru,2024-10-19,65948.17,24.0,11.6,0,0,Saturday,67.35
3,Mumbai,2024-11-15,55309.79,31.4,10.6,0,0,Friday,59.28
7,Delhi,2024-02-05,22187.41,27.2,10.6,0,0,Monday,26.95
14,Bengaluru,2024-08-24,65781.49,28.7,6.6,0,0,Saturday,66.45
13,Bengaluru,2024-08-02,51127.41,30.9,9.3,0,0,Friday,53.23
1,Mumbai,2024-09-29,22303.61,25.8,35.2,0,0,Sunday,35.19
6,Delhi,2024-07-31,69913.65,31.3,7.8,0,0,Wednesday,71.21
15,Bengaluru,2024-08-04,27417.95,30.4,8.1,1,0,Sunday,26.24
12,Bengaluru,2024-03-30,28398.18,27.2,6.2,0,0,Saturday,29.51
18,Kolkata,2024-09-10,22141.87,22.3,4.8,0,0,Tuesday,24.81
1,Mumbai,2024-04-13,23224.98,30.9,6.5,0,0,Saturday,23.57
3,Mumbai,2024-12-20,55316.36,31.6,3.9,0,0,Friday,58.55
14,Bengaluru,2024-02-15,56414.21,27.2,9.5,0,0,Thursday,57.85
23,Chennai,2024-01-18,58975.25,26.6,3.5,0,0,Thursday,59.3
15,Bengaluru,2024-05-26,21986.6,23.6,9.6,0,0,Sunday,27.45
13,Bengaluru,2024-05-27,51667.86,23.2,5.5,0,0,Monday,54.85
8,Delhi,2024-12-07,69227.29,31.9,3.7,0,0,Saturday,71.0
24,Chennai,2024-08-14,71656.59,26.8,5.6,0,0,Wednesday,73.84
20,Kolkata,2024-10-27,79999.6,31.2,0.1,0,0,Sunday,81.47
12,Bengaluru,2024-06-14,24137.06,25.7,3.0,0,0,Friday,25.56
23,Chennai,2024-09-12,55824.13,33.6,9.0,0,0,Thursday,62.35
18,Kolkata,2024-07-22,18882.75,24.0,11.8,0,0,Monday,23.44
19,Kolkata,2024-08-15,89315.69,33.9,0.3,1,1,Thursday,88.26
20,Kolkata,2024-03-25,79695.41,28.9,14.6,1,0,Monday,78.0
21,Chennai,2024-03-17,25280.98,26.7,9.6,0,0,Sunday,30.94
12,Bengaluru,2024-08-08,33082.94,31.7,11.5,1,0,Thursday,35.36
16,Kolkata,2024-12-07,74004.9,31.1,11.6,1,0,Saturday,75.75
11,Bengaluru,2024-12-10,29178.81,29.0,9.4,0,0,Tuesday,29.27
2,Mumbai,2024-09-04,36769.15,31.9,69.0,1,0,Wednesday,53.72
13,Bengaluru,2024-06-13,56584.09,29.6,11.2,0,0,Thursday,57.93
14,Bengaluru,2024-07-16,51985.36,23.4,12.6,0,0,Tuesday,52.99
24,Chennai,2024-08-28,78190.01,24.0,3.9,0,0,Wednesday,79.5
16,Kolkata,2024-05-17,49769.48,22.9,8.6,0,0,Friday,54.25
10,Delhi,2024-07-03,64535.57,23.3,9.3,0,0,Wednesday,69.63
17,Kolkata,2024-02-19,43485.64,22.0,0.7,0,0,Monday,42.92
22,Chennai,2024-12-23,15296.73,32.0,5.2,0,0,Monday,18.75
5,Mumbai,2024-10-11,38204.31,26.2,14.6,0,0,Friday,42.96
3,Mumbai,2024-01-01,56973.89,22.5,13.3,0,0,Monday,61.78
22,Chennai,2024-02-25,19515.88,32.3,13.6,0,0,Sunday,23.31
18,Kolkata,2024-10-14,21018.84,30.0,4.2,0,0,Monday,25.13
12,Bengaluru,2024-03-06,27198.79,23.7,10.9,0,0,Wednesday,33.31
24,Chennai,2024-08-19,78961.61,30.8,5.5,0,0,Monday,78.36
8,Delhi,2024-12-14,74251.61,32.5,6.7,0,0,Saturday,75.19
18,Kolkata,2024-06-19,21583.5,27.9,2.4,0,0,Wednesday,19.12
8,Delhi,2024-04-10,65812.91,28.4,10.1,0,0,Wednesday,70.04
16,Kolkata,2024-03-01,54367.76,27.1,13.9,0,0,Friday,56.59
14,Bengaluru,2024-03-15,54676.05,22.8,0.7,0,0,Friday,56.06
11,Bengaluru,2024-04-23,27265.24,28.3,14.8,0,0,Tuesday,30.19
9,Delhi,2024-07-04,71075.43,27.9,9.9,0,0,Thursday,71.63
10,Delhi,2024-01-10,60128.52,22.7,5.4,0,0,Wednesday,59.7
6,Delhi,2024-11-20,71385.26,31.5,4.5,0,0,Wednesday,70.21
4,Mumbai,2024-09-03,29612.29,25.2,43.4,0,0,Tuesday,44.53
25,Chennai,2024-07-27,47588.44,22.2,11.9,0,0,Saturday,50.85
9,Delhi,2024-11-29,79739.34,24.3,1.6,0,0,Friday,80.31
21,Chennai,2024-10-09,19070.72,26.6,4.3,0,0,Wednesday,21.33
22,Chennai,2024-07-29,16387.32,32.3,2.8,0,0,Monday,19.89
15,Bengaluru,2024-09-22,21113.33,30.1,7.0,0,0,Sunday,18.86
3,Mumbai,2024-08-08,49963.24,25.9,72.7,0,0,Thursday,69.27
19,Kolkata,2024-07-20,73711.09,32.0,14.7,0,0,Saturday,79.5
9,Delhi,2024-04-03,71059.66,22.4,12.0,0,0,Wednesday,73.73
10,Delhi,2024-01-15,64876.92,24.4,12.6,0,0,Monday,72.18
5,Mumbai,2024-02-10,44983.57,30.7,11.2,0,0,Saturday,48.0
13,Bengaluru,2024-08-22,50477.87,31.3,8.5,0,0,Thursday,51.69
5,Mumbai,2024-12-08,38796.57,30.8,4.7,0,0,Sunday,40.74
15,Bengaluru,2024-02-19,19270.33,24.7,10.2,0,0,Monday,20.34
13,Bengaluru,2024-03-03,64064.18,26.2,10.4,0,0,Sunday,69.72
11,Bengaluru,2024-05-11,43502.34,23.5,14.8,1,0,Saturday,45.62
24,Chennai,2024-10-18,78517.23,29.9,0.6,1,0,Friday,75.45
20,Kolkata,2024-03-04,63427.92,30.7,12.2,0,0,Monday,65.38
14,Bengaluru,2024-05-21,57157.44,31.2,11.4,0,0,Tuesday,61.79
13,Bengaluru,2024-09-28,62810.89,30.8,0.8,0,0,Saturday,62.11
17,Kolkata,2024-06-19,51385.59,25.6,9.6,1,0,Wednesday,54.91
6,Delhi,2024-01-19,82015.62,34.0,4.9,0,0,Friday,85.42
7,Delhi,2024-08-23,21814.64,25.4,2.1,0,0,Friday,20.41
16,Kolkata,2024-06-08,58488.14,28.2,0.9,0,0,Saturday,60.64
13,Bengaluru,2024-08-29,55156.13,33.7,12.5,0,0,Thursday,60.58
1,Mumbai,2024-05-22,24605.87,33.9,9.3,1,0,Wednesday,22.68
22,Chennai,2024-06-17,17596.07,24.3,2.1,0,0,Monday,16.22
16,Kolkata,2024-12-25,54153.0,24.9,7.3,0,1,Wednesday,55.21
12,Bengaluru,2024-12-02,23005.2,25.9,3.3,0,0,Monday,24.55
10,Delhi,2024-04-25,57510.32,25.5,5.5,0,0,Thursday,63.25
4,Mumbai,2024-01-20,38587.59,29.8,0.2,0,0,Saturday,38.53
5,Mumbai,2024-10-19,39749.18,25.0,13.9,0,0,Saturday,43.64
2,Mumbai,2024-05-11,32835.45,29.4,12.2,0,0,Saturday,36.11
12,Bengaluru,2024-09-25,25432.56,32.5,5.2,0,0,Wednesday,29.41
3,Mumbai,2024-05-18,62756.48,24.9,10.1,0,0,Saturday,65.43
10,Delhi,2024-03-04,79617.83,25.5,11.4,1,0,Monday,77.28
3,Mumbai,2024-06-29,66123.24,26.5,57.0,0,0,Saturday,83.72
2,Mumbai,2024-12-21,32659.18,26.0,3.1,0,0,Saturday,30.17
8,Delhi,2024-08-31,78413.32,28.3,0.9,0,0,Saturday,75.13
25,Chennai,2024-11-09,42869.08,31.7,12.4,0,0,Saturday,44.13
21,Chennai,2024-02-19,20484.58,33.4,9.3,0,0,Monday,22.26
24,Chennai,2024-12-21,84158.86,32.4,1.7,0,0,Saturday,85.98
15,Bengaluru,2024-12-07,20776.75,22.6,10.0,0,0,Saturday,23.73
17,Kolkata,2024-04-06,45630.14,32.9,3.4,0,0,Saturday,45.22
5,Mumbai,2024-02-26,36142.56,29.3,5.6,0,0,Monday,40.26
8,Delhi,2024-07-03,60481.16,24.0,1.4,0,0,Wednesday,61.38
24,Chennai,2024-08-08,94542.92,27.7,2.1,1,0,Thursday,94.69
20,Kolkata,2024-04-16,67660.98,30.3,11.9,0,0,Tuesday,74.3
1,Mumbai,2024-11-10,28951.45,29.4,9.1,1,0,Sunday,32.79
20,Kolkata,2024-05-29,69036.96,28.0,2.4,0,0,Wednesday,69.16
23,Chennai,2024-04-11,53355.62,33.9,8.9,0,0,Thursday,52.99
13,Bengaluru,2024-10-15,52745.19,31.3,9.6,0,0,Tuesday,55.16
9,Delhi,2024-07-20,86907.73,25.1,11.4,0,0,Saturday,89.5
16,Kolkata,2024-07-23,49144.75,29.7,4.0,0,0,Tuesday,53.77
18,Kolkata,2024-04-11,20124.75,24.8,6.1,0,0,Thursday,24.57
11,Bengaluru,2024-11-04,27338.69,33.1,10.7,0,0,Monday,34.58
13,Bengaluru,2024-07-02,55456.03,24.0,13.0,0,0,Tuesday,58.91
6,Delhi,2024-05-23,77495.67,38.5,4.1,0,0,Thursday,79.12
1,Mumbai,2024-12-02,20265.9,24.0,4.5,0,0,Monday,19.96
8,Delhi,2024-07-21,75642.88,31.5,3.8,0,0,Sunday,77.29
18,Kolkata,2024-05-09,19909.71,32.2,9.3,0,0,Thursday,20.62
20,Kolkata,2024-06-28,71258.36,30.3,3.9,0,0,Friday,72.63
9,Delhi,2024-02-27,75508.89,22.2,4.0,0,0,Tuesday,74.79
17,Kolkata,2024-09-09,40040.51,24.8,3.9,0,0,Monday,42.28
10,Delhi,2024-07-02,61381.7,28.3,14.1,0,0,Tuesday,61.4
10,Delhi,2024-09-21,65268.66,31.0,4.8,0,0,Saturday,66.48
8,Delhi,2024-09-04,72110.57,25.8,8.8,0,0,Wednesday,73.65
15,Bengaluru,2024-12-06,16950.86,26.8,9.2,0,0,Friday,15.78
19,Kolkata,2024-12-18,70855.25,30.3,6.1,0,0,Wednesday,71.83
1,Mumbai,2024-11-03,25209.4,23.0,9.3,0,0,Sunday,26.82
11,Bengaluru,2024-09-05,27323.66,28.4,13.5,0,0,Thursday,32.55
1,Mumbai,2024-12-14,25488.75,33.3,5.7,0,0,Saturday,25.76
22,Chennai,2024-07-11,16365.27,23.4,3.1,0,0,Thursday,16.13
